"name","address","city","zip","state","country","phone","email","website","openingHours","lat","lng","accuracy","error"
"BIG Y WORLD CLASS MKT#45","234 TOLLAND TPKE","MANCHESTER","6040","CT","USA","","","http://www.ctlottery.org/Modules/Directory/06040","","41.809847","'-72.514669","User provided",""
"RITE AID #10373","227 Main St","PORTLAND","6480","CT","USA","","","http://www.ctlottery.org/Modules/Directory/06480","","41.573199","'-72.639778","User provided",""
"STOP & SHOP #681","1235 FARMINGTON AVE","WEST HARTFORD","6107","CT","USA","","","http://www.ctlottery.org/Modules/Directory/06107","","41.7543239","'-72.765372","User provided",""
"ATWOOD LIQUOR STORE","3460 Main St","HARTFORD","6120","CT","USA","","","http://www.ctlottery.org/Modules/Directory/06120","","41.7984962","'-72.6622309","User provided",""
"SUNOCO A PLUS","519 Washington St","MIDDLETOWN","6457","CT","USA","","","http://www.ctlottery.org/Modules/Directory/06457","","41.5561159","'-72.6689559","User provided",""
"Suburban Pharmacy","344 N Main St","WEST HARTFORD","6117","CT","USA","","","http://www.ctlottery.org/Modules/Directory/06117","","41.7829215","'-72.7466046","User provided",""
"Smokers Discount World","939 Foxon Rd","EAST HAVEN","6512","CT","USA","","","http://www.ctlottery.org/Modules/Directory/06512","","41.3209082","'-72.8648702","User provided",""
"Springdale Diner","901 Hope Street","STAMFORD","6907","CT","USA","","","http://www.ctlottery.org/Modules/Directory/06907","","41.0896199","'-73.5176588","User provided",""
"FAS MART #303","930 Silas Deane Hwy","WETHERSFIELD","6109","CT","USA","","","http://www.ctlottery.org/Modules/Directory/06109","","41.697862","'-72.65785","User provided",""
"MAHAM INC.","927 PARK AVE","BRIDGEPORT","6604","CT","USA","","","http://www.ctlottery.org/Modules/Directory/06604","","41.1740419","'-73.1980058","User provided",""
"BRIDGE GARAGE INC","558 Riverside Ave","WESTPORT","6880","CT","USA","","","http://www.ctlottery.org/Modules/Directory/06880","","41.1219645","'-73.3703343","User provided",""
"7-ELEVEN STORE #11481G","801 Rubber Ave","NAUGATUCK","6770","CT","USA","","","http://www.ctlottery.org/Modules/Directory/06770","","41.4933009","'-73.0806809","User provided",""
"Star Supermarket and Deli LLC","583 Burnside Ave","EAST HARTFORD","6108","CT","USA","","","http://www.ctlottery.org/Modules/Directory/06108","","41.7783134","'-72.6161485","User provided",""
"Newington Wine Cellar","337 Willard Ave","NEWINGTON","6111","CT","USA","","","http://www.ctlottery.org/Modules/Directory/06111","","41.7103598","'-72.7363904","User provided",""
"Discount Liquor","343 Scott Swamp Road","FARMINGTON","6032","CT","USA","","","http://www.ctlottery.org/Modules/Directory/06032","","41.7026983","'-72.8873419","User provided",""
"PINE CREEK DELI LLC","2120 Post Rd","FAIRFIELD","6824","CT","USA","","","http://www.ctlottery.org/Modules/Directory/06824","","41.1404661","'-73.2692451","User provided",""
"DEFLORIO`S WASH N DRY & VARIETY","115 ELY AVE","NORWALK","6854","CT","USA","","","http://www.ctlottery.org/Modules/Directory/06854","","41.0926871","'-73.4242716","User provided",""
"HENNY PENNY #56","114 River Rd","LISBON","6351","CT","USA","","","http://www.ctlottery.org/Modules/Directory/06351","","41.590278","'-71.989107","User provided",""
"Christina Grocery LLC","227 Sisson Ave","HARTFORD","6105","CT","USA","","","http://www.ctlottery.org/Modules/Directory/06105","","41.765169","'-72.7071809","User provided",""
"UNIVERSAL PACKAGE STORE INC","680 W Main St","NORWICH","6360","CT","USA","","","http://www.ctlottery.org/Modules/Directory/06360","","41.5147714","'-72.1037664","User provided",""
"East Side Liquor Outlet","642 Stanley St","NEW BRITAIN","6051","CT","USA","","","http://www.ctlottery.org/Modules/Directory/06051","","41.665401","'-72.7709437","User provided",""
"STOGEY CIGARETTE & TOBACCO","71 Newtown Rd","DANBURY","6810","CT","USA","","","http://www.ctlottery.org/Modules/Directory/06810","","41.408428","'-73.415197","User provided",""
"Town Center Variety","100 Grey Rock Pl","STAMFORD","6901","CT","USA","","","http://www.ctlottery.org/Modules/Directory/06901","","41.0530774","'-73.5371438","User provided",""
"SB MART CONVENIENCE STORE","411 Middletown Ave","NEW HAVEN","6513","CT","USA","","","http://www.ctlottery.org/Modules/Directory/06513","","41.327801","'-72.877698","User provided",""
"Vape & Tobacco LLC","501 Frost Road","WATERBURY","6705","CT","USA","","","http://www.ctlottery.org/Modules/Directory/06705","","41.5531795","'-73.0004342","User provided",""
"Martins News & Smoke","2339 Barnum Ave","STRATFORD","6615","CT","USA","","","http://www.ctlottery.org/Modules/Directory/06615","","41.1902207","'-73.1544555","User provided",""
"LAYLA`S MARKET","1437 Fairfield Ave","BRIDGEPORT","6605","CT","USA","","","http://www.ctlottery.org/Modules/Directory/06605","","41.1724706","'-73.2107371","User provided",""
"Cumberland Farms #4765","1359 Thomaston Avenue","WATERBURY","6704","CT","USA","","","http://www.ctlottery.org/Modules/Directory/06704","","41.584794","'-73.049918","User provided",""
"York Street Market","185 York St","WEST HAVEN","6516","CT","USA","","","http://www.ctlottery.org/Modules/Directory/06516","","41.2765793","'-72.9597826","User provided",""
"POPS GROCERY STORE","162 MAIN ST","BRIDGEPORT","6604","CT","USA","","","http://www.ctlottery.org/Modules/Directory/06604","","41.1667817","'-73.1856973","User provided",""
"J & D Market","25 Franklin Ave.","HARTFORD","6114","CT","USA","","","http://www.ctlottery.org/Modules/Directory/06114","","41.751314","'-72.6778075","User provided",""
"WEST ROCKS SHELL","640 MAIN AVE","NORWALK","6851","CT","USA","","","http://www.ctlottery.org/Modules/Directory/06851","","41.158535","'-73.419861","User provided",""
"PR Cigar and Tobacco LLC","501 Boston Post Rd","ORANGE","6477","CT","USA","","","http://www.ctlottery.org/Modules/Directory/06477","","41.2541477","'-73.0171544","User provided",""
"EZ Gas Mart Inc","1228 Quinnipiac Ave","NEW HAVEN","6513","CT","USA","","","http://www.ctlottery.org/Modules/Directory/06513","","41.320647","'-72.874646","User provided",""
"Depalma Petroleum & Mini Mart","744 Boston Post Rd","WEST HAVEN","6516","CT","USA","","","http://www.ctlottery.org/Modules/Directory/06516","","41.287553","'-72.972886","User provided",""
"UNITED CHECK CASHING","35-6 White St Plaza","DANBURY","6810","CT","USA","","","http://www.ctlottery.org/Modules/Directory/06810","","41.396932","'-73.452534","User provided",""
"STOP & SHOP #607","530 BUSHY HILL RD","SIMSBURY","6070","CT","USA","","","http://www.ctlottery.org/Modules/Directory/06070","","41.819592","'-72.863088","User provided",""
"BROOKLYN MARKET","107 Hartford Rd","BROOKLYN","6234","CT","USA","","","http://www.ctlottery.org/Modules/Directory/06234","","41.783997","'-71.957836","User provided",""
"JDs Wine & Spirits","781 River Rd","SHELTON","6484","CT","USA","","","http://www.ctlottery.org/Modules/Directory/06484","","41.2652662","'-73.094395","User provided",""
"Suburban Liquor","26 New Britain Ave","ROCKY HILL","6067","CT","USA","","","http://www.ctlottery.org/Modules/Directory/06067","","41.660559","'-72.679689","User provided",""
"East River Package","270 Boston Post Rd","Madison","6443","CT","USA","","","http://www.ctlottery.org/Modules/Directory/06443","","41.2782669","'-72.6270373","User provided",""
"THE MILK STORE","104 Wolcott St","BRISTOL","6010","CT","USA","","","http://www.ctlottery.org/Modules/Directory/06010","","41.6644262","'-72.9481351","User provided",""
"GLEN`S VARIETY PLUS","115 NEW CANAAN AVE","NORWALK","6850","CT","USA","","","http://www.ctlottery.org/Modules/Directory/06850","","41.127436","'-73.434461","User provided",""
"Rosette Wine & Liquor","192 Rosette St","NEW HAVEN","6519","CT","USA","","","http://www.ctlottery.org/Modules/Directory/06519","","41.2926325","'-72.9382861","User provided",""
"Hopeville Package Store","1593 Baldwin St","WATERBURY","6706","CT","USA","","","http://www.ctlottery.org/Modules/Directory/06706","","41.531276","'-73.03587","User provided",""
"FOOD BAG #505","325 ALLEN ST","NEW BRITAIN","6053","CT","USA","","","http://www.ctlottery.org/Modules/Directory/06053","","41.682411","'-72.7758209","User provided",""
"Cigarello Cigars & Variety Sto","464 Howe Ave","SHELTON","6484","CT","USA","","","http://www.ctlottery.org/Modules/Directory/06484","","41.3174862","'-73.0938417","User provided",""
"1831 Building Assoc of E Hart","1831 Main St","EAST HARTFORD","6108","CT","USA","","","http://www.ctlottery.org/Modules/Directory/06108","","41.7884498","'-72.6340493","User provided",""
"Elite Mini Market & Deli","284 Ely Ave","NORWALK","6854","CT","USA","","","http://www.ctlottery.org/Modules/Directory/06854","","41.0835729","'-73.4273887","User provided",""
"ZYN STATIONERY","345 GREENWICH AVE","GREENWICH","6830","CT","USA","","","http://www.ctlottery.org/Modules/Directory/06830","","41.024069","'-73.62499","User provided",""
"Branford Food Mart","470 East Main Street","BRANFORD","6405","CT","USA","","","http://www.ctlottery.org/Modules/Directory/06405","","41.298819","'-72.7723029","User provided",""
"Dollar Depot Plus Of Niantic","57 Pennsylvania Avenue","NIANTIC","6357","CT","USA","","","http://www.ctlottery.org/Modules/Directory/06357","","41.3256384","'-72.192928","User provided",""
"PEOPLES CHOICE MOBIL","1244 STRONGTOWN RD","SOUTHBURY","6488","CT","USA","","","http://www.ctlottery.org/Modules/Directory/06488","","41.4959798","'-73.1625434","User provided",""
"OM LUCKY MARKET LLC","454 EAST MAIN ST","NORWICH","6360","CT","USA","","","http://www.ctlottery.org/Modules/Directory/06360","","41.5233268","'-72.0666034","User provided",""
"NO BRANFORD GAS ASSOC LLC","1645 Foxon Rd","NORTH BRANFORD","6471","CT","USA","","","http://www.ctlottery.org/Modules/Directory/06471","","41.3274568","'-72.7680523","User provided",""
"Smoker Express","2300 Dixwell Ave","HAMDEN","6514","CT","USA","","","http://www.ctlottery.org/Modules/Directory/06514","","41.373097","'-72.918736","User provided",""
"GriLiquors","1130 Voluntown Rd Unit 2","GRISWOLD","6351","CT","USA","","","http://www.ctlottery.org/Modules/Directory/06351","","41.5828002","'-71.9164017","User provided",""
"SNACK PLUS DELI LLC","1555 DIXWELL AVE","HAMDEN","6514","CT","USA","","","http://www.ctlottery.org/Modules/Directory/06514","","41.3547","'-72.928671","User provided",""
"WEST TORRINGTON SHELL","2 Norfolk Rd","TORRINGTON","6790","CT","USA","","","http://www.ctlottery.org/Modules/Directory/06790","","41.8183822","'-73.1450941","User provided",""
"Ponce Supermarket","447 Osgood Avenue","NEW BRITAIN","6053","CT","USA","","","http://www.ctlottery.org/Modules/Directory/06053","","41.6844645","'-72.8036515","User provided",""
"GUILFORD ON THE RUN","1164 Boston Post Rd","GUILFORD","6437","CT","USA","","","http://www.ctlottery.org/Modules/Directory/06437","","41.2875568","'-72.6880544","User provided",""
"CUMBERLAND FARMS #4659","64 BROAD ST","PLAINVILLE","6062","CT","USA","","","http://www.ctlottery.org/Modules/Directory/06062","","41.6678752","'-72.8672974","User provided",""
"Bueno Grocery LLC","100 Park St","HARTFORD","6106","CT","USA","","","http://www.ctlottery.org/Modules/Directory/06106","","41.757352","'-72.6777398","User provided",""
"ONE STOP CONVENIENCE STORE","914 S Main St","CHESHIRE","6410","CT","USA","","","http://www.ctlottery.org/Modules/Directory/06410","","41.4798154","'-72.9057375","User provided",""
"CUMBERLAND FARMS #4651","109 MAIN ST","WINSTED","6098","CT","USA","","","http://www.ctlottery.org/Modules/Directory/06098","","41.9172677","'-73.0564585","User provided",""
"Germano`s Bar & Grill","493 West Chester Rd","COLCHESTER","6415","CT","USA","","","http://www.ctlottery.org/Modules/Directory/06415","","41.5470205","'-72.4117791","User provided",""
"STAMFORD PHOTO & NEWS","249 Bedford St","STAMFORD","6901","CT","USA","","","http://www.ctlottery.org/Modules/Directory/06901","","41.057011","'-73.5381542","User provided",""
"DANBURY WINE & LIQUOR","18 WHITE ST","DANBURY","6810","CT","USA","","","http://www.ctlottery.org/Modules/Directory/06810","","41.3963224","'-73.4535945","User provided",""
"Hartford FL Roberts #06001","140 Weston Street","HARTFORD","6120","CT","USA","","","http://www.ctlottery.org/Modules/Directory/06120","","41.7902211","'-72.6610126","User provided",""
"PRICE CHOPPER #209","2985 Berlin Tpke","NEWINGTON","6111","CT","USA","","","http://www.ctlottery.org/Modules/Directory/06111","","41.6669738","'-72.7195589","User provided",""
"CUMBERLAND FARMS #4693","33 Pompey Hollow Rd (RTE 44)","ASHFORD","6278","CT","USA","","","http://www.ctlottery.org/Modules/Directory/06278","","41.8628762","'-72.1630977","User provided",""
"Hawks Landing Country Club","201 Pattonwood Dr","SOUTHINGTON","6489","CT","USA","","","http://www.ctlottery.org/Modules/Directory/06489","","41.6431214","'-72.8560799","User provided",""
"Smart Foods of Darien","211 Boston Post Road","DARIEN","6820","CT","USA","","","http://www.ctlottery.org/Modules/Directory/06820","","41.0887546","'-73.4582496","User provided",""
"KAP-N-KEG","575 JOHN FITCH BLVD","SOUTH WINDSOR","6074","CT","USA","","","http://www.ctlottery.org/Modules/Directory/06074","","41.8180753","'-72.6099864","User provided",""
"J & H FOOD MART","272 MAPLE AVE","NORTH HAVEN","6473","CT","USA","","","http://www.ctlottery.org/Modules/Directory/06473","","41.3710672","'-72.8521935","User provided",""
"Dixwell Market","180 Dixwell Avenue","NEW HAVEN","6511","CT","USA","","","http://www.ctlottery.org/Modules/Directory/06511","","41.317936","'-72.934115","User provided",""
"SAMS FOOD STORE","23 Babbs Rd","WEST SUFFIELD","6093","CT","USA","","","http://www.ctlottery.org/Modules/Directory/06093","","42.0194786","'-72.7480166","User provided",""
"Galaxy Liquors Store LLC","255 Hazard Ave","ENFIELD","6082","CT","USA","","","http://www.ctlottery.org/Modules/Directory/06082","","41.9872736","'-72.5455477","User provided",""
"Madison Mobil","1334 Boston Post Road","MADISON","6443","CT","USA","","","http://www.ctlottery.org/Modules/Directory/06443","","41.274049","'-72.552462","User provided",""
"Veer 1 LLC Sams Food Store","243 Central Avenue","NORWICH","6360","CT","USA","","","http://www.ctlottery.org/Modules/Directory/06360","","41.5343247","'-72.0561788","User provided",""
"Mandi LLC","451 School St","EAST HARTFORD","6108","CT","USA","","","http://www.ctlottery.org/Modules/Directory/06108","","41.793762","'-72.6183377","User provided",""
"COUNTRY FARMS","277 Church St","HEBRON","6248","CT","USA","","","http://www.ctlottery.org/Modules/Directory/06248","","41.6415244","'-72.3550308","User provided",""
"RITE AID #10348","40 Cedar St","NEWINGTON","6111","CT","USA","","","http://www.ctlottery.org/Modules/Directory/06111","","41.6978572","'-72.7255086","User provided",""
"STOP & SHOP #605","55 Oak St","GLASTONBURY","6033","CT","USA","","","http://www.ctlottery.org/Modules/Directory/06033","","41.706877","'-72.594697","User provided",""
"Andeez Mart","447 William St","NEW LONDON","6320","CT","USA","","","http://www.ctlottery.org/Modules/Directory/06320","","41.3669963","'-72.1022756","User provided",""
"CROSSROAD CARD & GIFT","280 CONNECTICUT AVE","NORWALK","6854","CT","USA","","","http://www.ctlottery.org/Modules/Directory/06854","","41.1030434","'-73.4355841","User provided",""
"GEORGETOWN SHELL","912 DANBURY RD","WILTON","6897","CT","USA","","","http://www.ctlottery.org/Modules/Directory/06897","","41.2560376","'-73.4348993","User provided",""
"THE PACKAGE STORE INC","127 MAIN ST","HEBRON","6248","CT","USA","","","http://www.ctlottery.org/Modules/Directory/06248","","41.6619674","'-72.3550147","User provided",""
"LAST CALL WINES & LIQUORS","2385 MAIN ST","STRATFORD","6615","CT","USA","","","http://www.ctlottery.org/Modules/Directory/06615","","41.1930991","'-73.130598","User provided",""
"CIRCLE H FOOD MART LLC","1084 Burnside Ave","EAST HARTFORD","6108","CT","USA","","","http://www.ctlottery.org/Modules/Directory/06108","","41.7829902","'-72.5910605","User provided",""
"Mohegan Sun Trading Cove","1 Mohegan Sun Boulevard","UNCASVILLE","6382","CT","USA","","","http://www.ctlottery.org/Modules/Directory/06382","","41.4913916","'-72.0905405","User provided",""
"DAYVILLE FINE WINE & SPIRITS","13 Railroad Ave","DAYVILLE","6241","CT","USA","","","http://www.ctlottery.org/Modules/Directory/06241","","41.845358","'-71.88821","User provided",""
